clock,value_min,value_avg,value_max
1599242400,5991304,12360243,23753448
1599246000,3638696,12132416,43706096
1599249600,1621760,7295593,30153544
1599253200,3321136,7140820,31348032
1599256800,1102056,5257530,16108352
1599260400,1073360,3808132,15263216
1599264000,1099096,5193425,17332384
1599267600,1042144,5600291,19217872
1599271200,647312,4043789,16204648
1599274800,501968,1932826,6460520
1599278400,884760,4225008,13236016
1599282000,258408,1168652,4936592
1599285600,242064,1232478,3221824
1599289200,248096,1054899,6378832
1599292800,214808,1669954,17558216
1599296400,288240,1873424,10594160
1599300000,320208,1963779,7316536
1599303600,558232,2349473,13087272
1599307200,746560,3087775,9867400
1599310800,1483296,6510576,19312672
1599314400,1797808,5735882,16018024
1599318000,4734256,8191579,18325856
1599321600,3437744,8595375,44541064
1599325200,2027488,5918823,12455488
1599328800,1246424,4259680,14864304
1599332400,2501336,6902417,16579800
1599336000,2542800,9527489,21960160
1599339600,1202504,3236061,18362368
1599343200,346488,2321833,17332008
1599346800,481080,5045493,12813056
1599350400,2343808,5899876,12309424
1599354000,2578352,4572373,9385200
1599357600,419056,5376529,18616408
1599361200,267232,4591254,10491992
1599364800,208064,2227146,7218536
1599368400,251072,1554710,7419664
1599372000,204304,554163,7911712
1599375600,196592,566136,2865224
1599379200,186464,1894602,12645472
1599382800,219088,3512882,17082304
1599386400,836176,4616565,41937248
1599390000,583056,5382019,29696800
1599393600,1051656,3921240,8555776
1599397200,1046400,5022574,10925648
1599400800,1697048,5451235,16180504
1599404400,630216,3559744,9947136
1599408000,629624,3916528,13088936
1599411600,1426800,5249179,12232776
1599415200,1535472,6108756,27636296
1599418800,642848,5300752,26846920
1599422400,866688,6797587,30536296
1599426000,893400,4033843,11879080
1599429600,817464,3285979,12156536
1599433200,744984,4648676,11029584
1599436800,570760,2345686,11522064
1599440400,526224,2772914,7841888
1599444000,447744,1752509,10301936
1599447600,284776,1574612,9879008
1599451200,188960,634972,3799048
1599454800,182968,1316201,4862512
1599458400,184760,1273468,12855584
1599462000,221328,2947398,16684344
1599465600,216672,1146694,4750504
1599469200,374656,2336031,9097976
1599472800,1294648,4183782,18178344
1599476400,763744,4678886,12363128
1599480000,1552688,5145957,13739416
1599483600,1702392,7627379,26634472
1599487200,1193920,6258258,17472816
1599490800,1207704,5514817,21261320
1599494400,1008352,6152425,15452024
1599498000,3814152,6813190,23987448
1599501600,1146248,5825366,14376928
1599505200,1072216,15513936,152889168
1599508800,916544,5748469,112712928
1599512400,1405592,6214152,18774008
1599516000,816616,4087964,13603728
1599519600,1976184,6888201,15176000
1599523200,1522000,6716767,57025456
1599526800,829896,8501582,165518632
1599530400,793856,3536271,12329648
1599534000,817376,1985553,8822040
1599537600,386424,1264055,2937568
1599541200,382328,1058984,10840528
1599544800,293976,807861,11561720
1599548400,253984,1855349,10633456
1599552000,230856,1437028,9378088
1599555600,260592,2410680,35840008
1599559200,759272,12537365,42052872
1599562800,18215752,55748100,146722592
1599566400,46054032,117448773,241784096
1599570000,45537320,87452444,145045344
1599573600,40072408,64702039,118405808
1599577200,21112832,46688674,103497352
1599580800,11788832,26232051,74356616
1599584400,12409944,24705515,53852192
1599588000,7089816,25315565,121671936
1599591600,7094776,19998058,64980168
1599595200,2493936,8406772,50419360
1599598800,2240224,8381271,26730872
1599602400,1520216,6401324,49626048
1599606000,3209600,11686949,25113864
1599609600,2835320,8726352,27960568
1599613200,2911184,8999174,17779592
1599616800,465040,7227794,22443016
1599620400,383240,3173489,10699520
1599624000,286576,5669090,20387992
1599627600,422032,1792172,6967456
1599631200,257392,3208074,18018744
1599634800,297128,2129807,16079464
1599638400,268024,1601218,7339944
1599642000,303832,4025800,33588328
1599645600,1894800,11008484,57660760
1599649200,6989008,25297682,69703336
1599652800,22930360,41958772,70775408
1599656400,18886248,38965924,72952328
1599660000,12619536,27119050,71171080
1599663600,13792216,23513503,57211496
1599667200,7996944,28925353,74870952
1599670800,14734336,56847814,114796176
1599674400,8835608,19384480,79070224
1599678000,7880960,21792295,84396792
1599681600,4224200,9871359,19924088
1599685200,2886408,11487465,32203968
1599688800,3202344,9885178,60308776
1599692400,1756712,5779338,22521576
1599696000,1881264,5929215,33620536
1599699600,1515632,3542099,7617344
1599703200,1341376,2794609,8964856
1599706800,855000,2831835,12163424
1599710400,214768,4099809,58905656
1599714000,237720,3416280,12296400
1599717600,196800,733260,5565968
1599721200,174456,579873,7181160
1599724800,265104,3079688,15182456
1599728400,251664,5039712,34072640
1599732000,6159976,21684413,81979376
1599735600,23339584,59427710,165941792
1599739200,49378728,92502802,188584400
1599742800,57528008,107334432,239896464
1599746400,36874544,93279380,258956680
1599750000,27029840,67539039,144946352
1599753600,17257720,32483483,96691544
1599757200,13506688,37805406,91109896
1599760800,13534208,44335416,178127592
1599764400,7560704,24096904,121723592
1599768000,2905480,8403028,38152344
1599771600,1809680,4778352,28179136
1599775200,2520888,5197436,9808240
1599778800,1435984,7113322,13230696
1599782400,1126000,3698137,11846992
1599786000,1512640,4672187,18137568
1599789600,558736,3812041,13875096
1599793200,327912,3115164,18559496
1599796800,273432,1905540,16193040
1599800400,242536,1903937,11667208
1599804000,205192,3286359,20424584
1599807600,205528,2636415,13824688
1599811200,208056,859796,4499960
1599814800,250504,4032559,15175440
1599818400,1919272,13432998,47470168
1599822000,7375720,21745980,46174672
1599825600,10425800,25706791,86529248
1599829200,14090328,27957234,68886264
1599832800,16324328,30210279,58715256
1599836400,14588672,28098638,62323976
1599840000,10634872,25020473,55255896
1599843600,7822456,18660648,59014808
1599847200,9052848,20960612,48333128
1599850800,3905760,16262927,76248992
1599854400,6527624,12020877,21364416
1599858000,1144472,5566406,37044712
1599861600,2851632,7410203,15620416
1599865200,1660664,4802753,11611200
1599868800,1817448,5302455,12766368
1599872400,2714576,7253135,13046792
1599876000,2024792,4342817,16807528
1599879600,644456,2957110,6691944
1599883200,385248,3149202,10543936
1599886800,430424,1696654,7844328
1599890400,664976,2648688,16078304
1599894000,230160,1198744,11464400
1599897600,193616,1019620,3952920
1599901200,294824,1611595,5423248
1599904800,321656,1434035,3779440
1599908400,785824,2998192,22501792
1599912000,525168,3507565,7608232
1599915600,950728,5813784,19989832
1599919200,669936,3995611,11113168
1599922800,1315280,5474823,12077208
1599926400,784648,4177839,10429512
1599930000,1217328,7675865,37940336
1599933600,1047792,7185069,41128544
1599937200,1180584,6980459,22489344
1599940800,777712,4175752,19571696
1599944400,654696,5452695,24649424
1599948000,1048792,5737934,27187288
1599951600,887000,4206352,13973352
1599955200,457832,6232763,18247872
1599958800,476928,4878693,18086696
1599962400,400760,2966514,15356160
1599966000,255896,1763670,7565712
1599969600,204776,2576322,8279184
1599973200,322744,3851980,14136160
1599976800,209920,2033085,12676888
1599980400,197568,1490059,10580024
1599984000,169856,1576866,11352832
1599987600,198176,3771101,23277168
1599991200,223800,2405937,10040208
1599994800,316472,1839999,7582800
1599998400,345968,3533881,11475744
1600002000,566168,3681812,11880400
1600005600,424880,1762556,4902792
1600009200,527872,2758655,9121552
1600012800,349840,2177937,7399656
1600016400,1197040,5580463,15559624
1600020000,763560,4035706,10430184
1600023600,3083424,7208022,16327104
1600027200,1436968,4702463,10151112
1600030800,638488,11112752,23898376
1600034400,472448,9438711,17283864
1600038000,729600,6578557,18982736
1600041600,4072448,8184433,14226816
1600045200,804416,7296530,25831400
1600048800,665752,2921957,12826912
1600052400,711568,1985225,9208552
1600056000,221704,2486199,8141840
1600059600,274176,2099726,6275208
1600063200,178032,1955926,7566128
1600066800,209408,1738678,5279880
1600070400,245288,2434249,8479424
1600074000,277592,2663379,7789320
1600077600,1556912,10350808,29953208
1600081200,9932792,32838312,63262744
1600084800,21955384,56390448,113837648
1600088400,19948648,39854289,72347184
1600092000,15872752,33300500,64074856
1600095600,16146776,41272670,149907280
1600099200,17106848,30173409,62850008
1600102800,17329608,57616591,110842208
1600106400,10310960,24875116,47823672
1600110000,6855208,21264705,45805552
1600113600,1595568,14805674,47851296
1600117200,985472,4691089,26352008
1600120800,920008,5230862,54296152
1600124400,1199288,8414472,25323792
1600128000,1350672,4686134,16720928
1600131600,710256,4133550,12026344
1600135200,625752,3655794,14948856
1600138800,204440,3593005,46049288
1600142400,244848,1493524,8632304
1600146000,278360,2526384,16046200
1600149600,197088,621000,3318288
1600153200,201976,1449150,11773976
1600156800,261008,994652,12754472
1600160400,247256,9810517,29731864
1600164000,814808,9486142,23317896
1600167600,15739040,69151632,235309256
1600171200,47659064,143226906,266928784
1600174800,52472704,108206009,200185104
1600178400,61236280,98066044,162112408
1600182000,41224696,99272567,201233072
1600185600,21071888,48025325,109913888
1600189200,19064168,41233151,81660264
1600192800,14304872,23783254,51009328
1600196400,13134728,33294294,94457816
1600200000,7721416,14409531,27179600
1600203600,4775304,11587774,18640688
1600207200,3511752,10029734,25641928
1600210800,4506600,13213128,31117928
1600214400,4762408,11344365,20379136
1600218000,6936560,12740056,23268056
1600221600,1203680,12295667,22173840
1600225200,369256,6348702,21640056
1600228800,333000,4381252,26698040
1600232400,360320,2436981,8666624
1600236000,273936,2877136,11839688
1600239600,213520,1189675,8179152
1600243200,527720,4950649,15072464
1600246800,345704,4958678,12516952
1600250400,3771368,13569732,51292800
1600254000,10857376,29432622,75165616
1600257600,21044920,35828845,82073560
1600261200,23017640,40830955,86180728
1600264800,22655440,49773629,99282912
1600268400,19689352,37601291,70344040
1600272000,10787480,29637995,66322048
1600275600,16824216,36160884,72288848
1600279200,21628224,34813806,54195296
1600282800,8022064,23397436,41678448
1600286400,5061240,16034731,47578768
1600290000,1214600,7230205,49908256
1600293600,2489464,7703905,25362176
1600297200,2353608,6436129,14983752
1600300800,887400,4486717,12204064
1600304400,877200,4030721,10609944
1600308000,1423544,4125424,18804912
1600311600,2000968,7864993,22795120
1600315200,463120,5435194,20163072
1600318800,260808,3314730,17102560
1600322400,466152,3956901,18019856
1600326000,236504,2137523,8718080
1600329600,239488,2726941,21049736
1600333200,293320,1818410,8906904
1600336800,2040232,14994192,57789512
1600340400,16489120,51215441,147266992
1600344000,49615656,117454791,208630024
1600347600,56437000,113839367,197205216
1600351200,61997936,103885810,166234440
1600354800,29082080,73399307,159501088
1600358400,21304376,35339149,64154232
1600362000,23137872,47405404,143389016
1600365600,20937112,45258662,111136536
1600369200,11682448,27936546,68737440
1600372800,8163128,18049576,38305856
1600376400,2870256,15738240,46481728
1600380000,1581720,5573876,17080520
1600383600,2004120,7539236,22189664
1600387200,1611448,7374600,18031608
1600390800,1094616,6990903,14132792
1600394400,483768,2037222,8217832
1600398000,1184200,4506061,15170536
1600401600,1404528,5257135,12825464
1600405200,344792,4767057,13829216
1600408800,266504,1380410,4615392
1600412400,280072,1812092,7513464
1600416000,321688,2088956,10763208
1600419600,356456,4066728,10311304
1600423200,1602616,11234669,51810368
1600426800,9904952,125427926,235405344
1600430400,20130896,69506311,188694568
1600434000,17173576,32156973,50340792
1600437600,15222032,31271552,57582128
1600441200,11136408,24742932,65097976
1600444800,9344856,28622622,81696224
1600448400,11028896,44381310,112364080
1600452000,12448552,59675445,279328648
1600455600,6727200,15921929,86486760
1600459200,4707056,12132511,44803752
1600462800,1853352,6301604,38768960
1600466400,3708192,8505675,21919344
1600470000,2453544,13999833,38803072
1600473600,3375752,10083716,17526200
1600477200,1897480,8937301,28598320
1600480800,1230840,4543118,17693648
1600484400,334328,2290602,8266200
1600488000,197992,1658326,12808128
1600491600,241264,2623307,15493408
1600495200,202488,1143494,5381432
1600498800,208304,1142837,6624064
1600502400,214056,2212788,10223896
1600506000,201128,1580696,12079600
1600509600,425176,3179772,11814560
1600513200,1168600,5708307,33897160
1600516800,1102192,8701508,31579536
1600520400,1544392,9902267,24126896
1600524000,1401288,5885200,10807384
1600527600,2982352,7523043,17546792
1600531200,2066648,7122267,15035944
1600534800,1266672,7509648,31013928
1600538400,1211104,5081769,16180200
1600542000,450288,3134349,9956584
1600545600,582184,3476296,8693640
1600549200,695848,4288070,15274336
1600552800,2106784,4606686,13094784
1600556400,2359376,5157793,14655432
1600560000,646104,5717513,24444520
1600563600,330560,2900733,11171304
1600567200,366608,1872574,5984016
1600570800,281000,1189816,4832160
1600574400,249144,1059217,2705624
1600578000,167000,803154,4948896
1600581600,234640,2538526,9304224
1600585200,160728,513732,4593448
1600588800,165136,768691,3904056
1600592400,222776,2937826,10579056
1600596000,665712,4135438,9022608
1600599600,1176096,4917350,11394376
1600603200,3639120,7664862,14774312
1600606800,1854008,7412327,17768584
1600610400,3701696,8335127,18478720
1600614000,1569152,6600482,13505304
1600617600,4118976,8801555,21105976
1600621200,1445344,8001224,20175504
1600624800,1279040,5592741,15068880
1600628400,990160,7015391,33616800
1600632000,472104,4734992,26069472
1600635600,1077576,3144087,8039464
1600639200,1825248,6880484,37097680
1600642800,858408,3035736,9522904
1600646400,846008,5244473,17261432
1600650000,1496984,5669722,23448624
1600653600,1479256,4072897,15938624
1600657200,544576,2655557,7632784
1600660800,438088,2761481,8797672
1600664400,226712,1561215,6283560
1600668000,200064,1503991,7224096
1600671600,279312,1079332,3474480
1600675200,220872,1281828,11321856
1600678800,289824,2766734,14502696
1600682400,1197664,10565722,58211280
1600686000,14403720,37312147,74655896
1600689600,18752744,36851467,98096592
1600693200,21963760,60732889,133143856
1600696800,25325088,55746460,96528512
1600700400,26955120,56359526,86689904
1600704000,8600328,28070787,71310632
1600707600,14590144,34623495,59107984
1600711200,11151200,48469527,102571440
1600714800,9977664,20864238,51328280
1600718400,2512672,10683002,47008784
1600722000,1115784,7694749,20155128
1600725600,1205104,5129225,13379272
1600729200,5641208,9380480,18501632
1600732800,1858088,5653878,15106704
1600736400,1622032,6238123,28602160
1600740000,1411624,5729964,21929336
1600743600,1571280,4506531,19047120
1600747200,565136,3300725,14776544
1600750800,550248,3274887,10089608
1600754400,260056,1431512,8248968
1600758000,256072,1166994,3522376
1600761600,281264,2902212,18341120
1600765200,306656,2877125,12057408
1600768800,3075808,16868744,51039312
1600772400,22582736,70154621,207528616
1600776000,46746328,80679135,141653952
1600779600,51952040,109275595,220938752
1600783200,59550408,97167710,142359208
1600786800,28630408,69374521,134599200
1600790400,17919392,38131671,70831368
1600794000,36151968,156560686,217396240
1600797600,17953920,67721530,149990776
1600801200,8844472,42870568,165346728
1600804800,3119624,23509574,146795152
1600808400,7464368,13231122,30318632
1600812000,1065392,5991576,15415040
1600815600,2597600,5858473,19415592
1600819200,1876688,4862563,13352792
1600822800,1654120,5138160,18006456
1600826400,533192,2453189,6798704
1600830000,341680,1090200,1776288
1600833600,289920,4139471,35289352
1600837200,225192,1795283,10503888
1600840800,259528,1285634,6418672
1600844400,234080,1798413,12490192
1600848000,227200,2898960,19961264
1600851600,319752,1811086,11391032
1600855200,3647320,11640956,40871464
1600858800,8943304,30776081,101175384
1600862400,20867912,42069839,79149880
1600866000,25091384,47439764,101359432
1600869600,18371408,38237045,70141752
1600873200,16385832,25236036,47236208
1600876800,15972520,41616864,122956776
1600880400,15110280,32911785,82130024
1600884000,8769352,20712426,69075200
1600887600,9040488,20860803,68981368
1600891200,5004864,18163445,41702808
1600894800,1961752,8952963,34335800
1600898400,1919560,7946079,15453712
1600902000,1429272,5783155,17547200
1600905600,1354240,8272152,34367000
1600909200,1736816,5672094,15571024
1600912800,789240,4816012,14077200
1600916400,366480,2155264,10111312
1600920000,773704,2585723,21065888
1600923600,435240,2530552,12918760
1600927200,221536,1271604,6393600
1600930800,185368,874747,6306296
1600934400,244712,948164,4958080
1600938000,453680,4837152,30503128
1600941600,4026984,33465428,91169712
1600945200,23022192,49908145,102950512
1600948800,51385856,83368666,147301360
1600952400,64016016,131191545,294535432
1600956000,67008152,105092061,167810088
1600959600,46414744,64596686,102548360
1600963200,18309248,44078237,73699424
1600966800,17449920,32051712,72946056
1600970400,19860184,33059910,71669496
1600974000,12356328,34507986,93348920
1600977600,4859152,15935577,39880752
1600981200,3892568,13267720,61164376
1600984800,2265640,5331243,11669144
1600988400,3301112,6338731,16303448
1600992000,2378704,8153889,45695728
1600995600,1983152,4790227,14463648
1600999200,1700192,4806561,13476040
1601002800,1158664,4995462,14921344
1601006400,966520,5859385,10514712
1601010000,548888,2761404,9017472
1601013600,468152,1302045,6264760
1601017200,476352,3046209,11078656
1601020800,249752,1671229,9581128
1601024400,224952,2706208,20099920
1601028000,1205920,9002575,24444368
1601031600,9642568,45409430,152348960
1601035200,11224392,32017728,50408984
1601038800,19708208,37954852,122323824
1601042400,21170784,34198182,80961840
1601046000,13356792,30782650,113642408
1601049600,12721280,60193199,145336080
1601053200,6698168,18963303,68698928
1601056800,10845072,23589919,66790640
1601060400,7458224,21860779,80246720
1601064000,3213512,16563563,39985864
1601067600,2007856,9406279,28609264
1601071200,3079248,8743084,30405864
1601074800,737408,2553030,12352352
1601078400,684968,4617119,33005024
1601082000,1703336,3753120,14494488
1601085600,1066688,4920672,10247256
1601089200,1052408,2255392,20775064
1601092800,589208,4083507,24153072
1601096400,1066176,2285256,5692504
1601100000,309304,1422882,4777376
1601103600,794480,2962245,11896112
1601107200,204744,3615790,13924736
1601110800,255064,1280039,6141152
1601114400,411680,2667845,8919888
1601118000,712320,2878232,13310392
1601121600,1164280,3619462,10839728
1601125200,2313552,6474473,14453456
1601128800,1591408,5229987,20323192
1601132400,1207752,3669562,16238320
1601136000,1121760,5100834,12674656
1601139600,2034880,6634076,13613888
1601143200,3236664,10670778,34153680
1601146800,1582344,8644772,38213968
1601150400,1414032,5123157,29101904
1601154000,1245616,5184092,17597600
1601157600,3519920,7682262,16275888
1601161200,1686632,6143610,13805784
1601164800,2215792,5041710,26232496
1601168400,569896,3398849,10986832
1601172000,461336,1877476,7270848
1601175600,690584,1687115,6018920
1601179200,318336,5269878,31902424
1601182800,329088,3229753,13669656
1601186400,294832,1816904,9124696
1601190000,268216,1398853,4562712
1601193600,222344,2404407,17235760
1601197200,452016,3001173,10115496
1601200800,417864,3712940,8964792
1601204400,718936,3813711,18411744
1601208000,1323784,5565989,11462648
1601211600,1449432,5028200,13387312
1601215200,747816,2765227,6266760
1601218800,2897520,14381120,65843856
1601222400,1701440,16232245,295264680
1601226000,899160,7512260,21500040
1601229600,1382112,5531910,56297976
1601233200,1296016,4331910,12884880
1601236800,545784,7590743,123158440
1601240400,1015160,6333574,14880528
1601244000,2723944,5138624,8775456
1601247600,1295352,4960710,15788656
1601251200,1773776,5298480,13055792
1601254800,1229128,3780660,18042424
1601258400,1230848,5351580,32329096
1601262000,1018752,4388255,14843160
1601265600,231408,2544816,8361656
1601269200,241784,1512639,5870064
1601272800,187104,1476357,6410440
1601276400,281768,1993270,5918360
1601280000,380528,2253965,11108576
1601283600,441064,1489398,5550040
1601287200,1076728,7275438,30616472
1601290800,5825256,33666712,202480144
1601294400,14594960,32428691,71071496
1601298000,17918536,44144848,81633936
1601301600,22203880,38652840,79254632
1601305200,14335488,26800737,53779280
1601308800,12348696,23128082,51540552
1601312400,9818736,20447831,57675376
1601316000,11327704,22680278,74266616
1601319600,10915608,24954414,54229064
1601323200,3628248,11199987,46686496
1601326800,3143376,11044088,26854928
1601330400,2662928,8216322,26212352
1601334000,3256072,6952487,14642016
1601337600,3235512,9034103,20158848
1601341200,1521976,5389269,21813680
1601344800,982896,4821397,14484208
1601348400,1958800,6958565,23561064
1601352000,1351056,4886249,14177448
1601355600,446136,3245886,14442408
1601359200,248728,1259305,10934120
1601362800,324640,2308852,9991112
1601366400,519144,2512334,15989712
1601370000,1069768,4152754,11093184
1601373600,2508416,21643160,79781888
1601377200,22797256,72492885,126610104
1601380800,63107040,127384540,206653048
1601384400,66363016,103715035,153523560
1601388000,80949736,103626825,145103024
1601391600,66682128,113834315,209165648
1601395200,29688088,47886219,80421552
1601398800,27134504,43608184,71165776
1601402400,22973944,40707454,148725152
1601406000,12317776,29739712,81968640
1601409600,5438688,16780984,50996320
1601413200,4592496,12244695,27193352
1601416800,1771920,5601625,11880664
1601420400,1446912,5698881,14977776
1601424000,2853136,7937992,19448240
1601427600,2140672,5104008,12914208
1601431200,1280808,3317840,11905184
1601434800,1052608,12015528,51448408
1601438400,419760,2043299,6602888
1601442000,223096,1074847,2655384
1601445600,228608,966874,2293976
1601449200,242984,2040022,9597736
1601452800,258176,2889570,13251792
1601456400,314640,3582032,22765760
1601460000,2480968,11010602,24380720
1601463600,12113048,24969840,43467304
1601467200,22661784,46720836,98360568
1601470800,27114200,45642657,111884808
1601474400,14193672,37804065,84042968
1601478000,16233736,45810141,86402800
1601481600,25745672,55471271,97702760
1601485200,21013848,43976563,90227648
1601488800,17348008,43246270,61736192
1601492400,9974640,22492722,35881960
1601496000,5257776,13572358,43155960
1601499600,2515512,10472138,136512368
1601503200,2849968,8671615,24517560
1601506800,3787968,7929790,20125712
1601510400,2621760,7312434,25440472
1601514000,2096848,6218052,16670112
1601517600,1872608,6249402,13704912
1601521200,353664,18068472,68765128
1601524800,344024,1922693,7465080
1601528400,268688,1538765,6078720
1601532000,209440,1283468,5009136
1601535600,197544,1120277,22144248
1601539200,187504,613653,2015792
1601542800,334240,2995172,10073072
1601546400,2184504,14359856,47155568
1601550000,20600680,66645491,127960640
1601553600,69057512,113873068,180704704
1601557200,78886520,127192951,195258544
1601560800,92696920,141989969,210563504
1601564400,68708624,96086462,129986760
1601568000,22494424,58404966,89711120
1601571600,22129808,35662879,62374888
1601575200,18994656,37976291,84051024
1601578800,15157288,34525761,83958928
1601582400,7136000,15774108,48875624
1601586000,2482024,12349138,71496256
1601589600,3188224,7377383,16837752
1601593200,1612296,6412457,39138352
1601596800,1545432,6125522,48658096
1601600400,1320944,3334601,16153856
1601604000,1670568,3568245,7265608
1601607600,564688,9720428,42284584
1601611200,298712,1493043,4702304
1601614800,552120,2490881,7511392
1601618400,459232,1613433,11960328
1601622000,415416,2412347,8813928
1601625600,231328,1904832,8468880
1601629200,286600,19359754,59410648
1601632800,10405344,24022086,49196752
1601636400,11743856,29892678,69550584
1601640000,19598624,38588164,90905248
1601643600,28183632,55051076,143686392
1601647200,30246712,55678586,112296832
1601650800,15720112,29045432,54771744
1601654400,12090784,31969172,63988608
1601658000,14402896,24457543,51534992
1601661600,9311544,23616396,52790392
1601665200,7450976,22790806,83512848
1601668800,3939096,12057699,66206968
1601672400,2959272,7424518,36904880
1601676000,2540088,5234448,13469776
1601679600,1766040,6147877,12886608
1601683200,1266816,7487214,19573696
1601686800,1007664,5200037,17918096
1601690400,612856,3469435,16495040
1601694000,992880,2728194,7406920
1601697600,359432,3828179,16702968
1601701200,285768,638879,3150120
1601704800,321728,3142462,27489584
1601708400,201696,1258686,8209584
1601712000,203040,1382963,5255528
1601715600,282208,3353579,10528872
1601719200,1495744,5307088,15762624
1601722800,2114552,7968059,18539264
1601726400,3771392,10720793,51874608
1601730000,3574960,18281179,50567824
1601733600,2567272,10054024,26151160
1601737200,3953832,11579719,32941160
1601740800,4759480,13233028,27969376
1601744400,3329400,8445573,19747016
1601748000,1692288,5904194,11720416
1601751600,1592824,7584685,37862440
1601755200,2098192,8193018,27570328
1601758800,2150784,8183420,22163568
1601762400,4457392,8059079,18975984
1601766000,5567552,9058128,18530024
1601769600,2458360,6389590,13178400
1601773200,661856,4269426,10506816
1601776800,497072,5712248,25803880
1601780400,722992,6173017,16590800
1601784000,179640,2046087,6856784
1601787600,218000,1076258,4236480
1601791200,417496,961389,2941520
1601794800,249664,4016743,14461432
1601798400,220912,5026348,41185688
1601802000,271760,2703125,9985840
1601805600,442144,6343132,27936632
1601809200,1616056,11900450,30755024
1601812800,1765848,5502292,12427776
1601816400,476712,4879464,23131376
1601820000,1120856,3366708,8166968
1601823600,647800,3960184,10890208
1601827200,1112192,3633627,7815384
1601830800,562112,2856635,6445192
1601834400,927368,6393895,37208568
1601838000,3636032,11566901,27941048
1601841600,3786408,19346030,132597520
1601845200,2556096,7424835,14415120
1601848800,737320,6533401,20671352
1601852400,3913976,8013286,15534352
1601856000,4942576,10080637,14706480
1601859600,4680104,11291639,29312552
1601863200,4245704,7117354,12113912
1601866800,1821336,7583828,21715336
1601870400,759784,2856154,12985040
1601874000,776360,3195086,18392960
1601877600,432472,3264553,15360944
1601881200,353272,2146046,7889312
1601884800,526840,2263885,16471200
1601888400,1312728,3829064,23682952
1601892000,3861152,13692001,41928712
1601895600,10715328,37328415,117041376
1601899200,26013352,56271305,146345096
1601902800,37125600,57578655,105200728
1601906400,23292728,41098945,98609696
1601910000,21517376,39672761,78294568
1601913600,23016288,43798224,109223608
1601917200,15395984,31447712,50558336
1601920800,20641096,35658426,95251104
1601924400,14410400,28626620,52053984
1601928000,5659008,15239870,43821080
1601931600,3996832,10236688,23926848
1601935200,2154864,7027219,20297576
1601938800,2117176,5537917,14373248
1601942400,1583248,5959541,29988992
1601946000,1314672,3410898,10526200
1601949600,929640,2473009,7950000
1601953200,290752,2302573,11855304
1601956800,1711688,4188445,12338152
1601960400,769744,3677997,19994928
1601964000,216304,1054003,4294696
1601967600,205880,636517,2736272
1601971200,364784,2686183,10652024
1601974800,840304,5270034,19764296
1601978400,2593672,15858636,47746848
1601982000,19009968,55496905,94418208
1601985600,69186288,114446506,170776160
1601989200,67058920,102200670,165097784
1601992800,56286248,103909023,172659512
1601996400,37604696,71070795,134674624
1602000000,30567832,61843912,129017792
1602003600,30164688,47611867,129413248
1602007200,22166816,44295796,131508864
1602010800,14470616,35049888,83366032
1602014400,4389560,17063767,43629520
1602018000,3430000,9317175,37904576
1602021600,3753928,8505131,21551776
1602025200,3655264,6796910,18186160
1602028800,2459048,8640573,28227448
1602032400,3396952,9313877,28036328
1602036000,934752,5440322,21218544
1602039600,1092040,5704995,32047528
1602043200,1047944,1987262,3452824
1602046800,366080,2381163,14310944
1602050400,344568,4388937,16601488
1602054000,353696,2733707,17490408
1602057600,248304,1909975,13419944
1602061200,327112,3095810,12790536
1602064800,2301480,14812483,63096944
1602068400,11311664,26233126,58853240
1602072000,23521480,38921816,78787936
1602075600,21643072,40007623,57175192
1602079200,24253240,45624793,104854008
1602082800,23337920,37148439,73686408
1602086400,12699104,30192880,56163072
1602090000,16483680,29187534,49414552
1602093600,13434624,29313712,64728480
1602097200,6536200,23246909,52719936
1602100800,4498696,11211124,33485952
1602104400,1765224,8903728,33561736
1602108000,2467104,9192698,58501504
1602111600,6186176,10997430,22358272
1602115200,3093472,7324028,20913496
1602118800,1203432,4638919,17260488
1602122400,1811016,4748909,12816400
1602126000,1379472,4364689,13225216
1602129600,1429000,3932427,15404256
1602133200,1802584,3917196,8033376
1602136800,368632,1476108,3835000
1602140400,308192,2783060,6335800
1602144000,253344,2255560,8333896
1602147600,859016,6643591,15179528
1602151200,4614792,24356971,62745352
1602154800,20208840,74167988,215236816
1602158400,59760064,120885888,224782256
1602162000,66396880,137550355,285156776
1602165600,68271736,167979271,294687592
1602169200,36252512,73512622,206476272
1602172800,28335488,43670339,73778432
1602176400,22928744,47108843,120058248
1602180000,25882328,54869386,89478992
1602183600,16485064,35243138,105906408
1602187200,3458504,13847750,29105760
1602190800,4705752,11810979,42132552
1602194400,2500784,14083330,54459080
1602198000,6087928,14160620,31042616
1602201600,5420368,9259845,14754904
1602205200,7987024,15146058,35435696
1602208800,3988752,8912810,38448504
1602212400,444576,3495212,13251144
1602216000,944400,3306795,15014136
1602219600,992304,5512967,12214376
1602223200,292480,1432791,6733664
1602226800,325392,2209624,11606432
1602230400,375272,2300465,6690160
1602234000,554896,2366918,8295856
1602237600,1682776,13542508,30586536
1602241200,9841752,24015155,43544176
1602244800,12787984,30361211,96883664
1602248400,19172616,42472995,114356616
1602252000,12425168,25750691,77182728
1602255600,12414120,26202834,73407272
1602259200,18211144,39094305,94645480
1602262800,14788800,40994365,117599144
1602266400,6232424,20101353,55604120
1602270000,9699976,32827320,136662128
